0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.453559821794131857e+01,1.443565577027032987e+01,1.379573700822493088e+01,1.285260572455227468e+01,1.188153307287588056e+01,1.113783051276733360e+01,1.078223798285644008e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.071413185726119544e+01,1.072475659401457726e+01,1.073454683745384131e+01,1.073841641589898721e+01,1.073454683745384131e+01,1.072475659401457726e+01,1.071413185726119544e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.078223798285644008e+01,1.113783051276733360e+01,1.192109402316285660e+01,1.307180630615296657e+01,1.441400040902100521e+01,1.571666733568333107e+01,1.674561679470442499e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.674561679470442854e+01,1.571666733568333107e+01,1.441400040902100521e+01,1.307180630615296657e+01,1.192109402316285660e+01,1.113783051276733360e+01,1.078223798285644008e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.078223798285644008e+01,1.113783051276733360e+01,1.192109402316285660e+01,1.307180630615296657e+01,1.441400040902100521e+01,1.571666733568333107e+01,1.674561679470442499e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.674561679470442854e+01,1.571666733568333107e+01,1.441400040902100521e+01,1.307180630615296657e+01,1.192109402316285660e+01,1.113783051276733360e+01,1.078223798285644008e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.071413185726119544e+01,1.072901721068505232e+01,1.074943219087769819e+01,1.076309201276210814e+01,1.076309201276210814e+01,1.074943219087769819e+01,1.072901721068505232e+01,1.071413185726119544e+01,1.078223798285644008e+01,1.113783051276733360e+01,1.192109402316285660e+01,1.307180630615296657e+01,1.441400040902100521e+01,1.571666733568333107e+01,1.674561679470442499e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.674561679470442854e+01,1.571666733568333107e+01,1.441400040902100521e+01,1.307180630615296657e+01,1.192109402316285660e+01,1.113783051276733360e+01,1.078223798285644008e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.070987124059072038e+01,1.078223798285644008e+01,1.113783051276733360e+01,1.188153307287588056e+01,1.285260572455227468e+01,1.379573700822492910e+01,1.443565577027033164e+01,1.453559821794131857e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.443565577027033164e+01,1.398139414221658505e+01,1.295848922548277216e+01,1.164721538245616195e+01,1.036648984890823044e+01,9.408914169943578543e+00,8.956223815902673024e+00,8.875107433349366914e+00,8.916594386505796166e+00,8.974512981314546778e+00,9.030244389745426759e+00,9.068206993456541909e+00,9.080944126381574222e+00,9.068206993456541909e+00,9.030244389745426759e+00,8.974512981314546778e+00,8.916594386505796166e+00,8.875107433349366914e+00,8.956223815902673024e+00,9.408914169943578543e+00,1.038563581900256239e+01,1.179186792200919065e+01,1.341207994316201813e+01,1.497234847655884060e+01,1.619878771625714009e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.619878771625714009e+01,1.497234847655884060e+01,1.341207994316201813e+01,1.179186792200919065e+01,1.038563581900256239e+01,9.408914169943578543e+00,8.951963199232197965e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.951963199232197965e+00,9.408914169943578543e+00,1.038563581900256239e+01,1.179186792200919065e+01,1.341207994316201813e+01,1.497234847655884060e+01,1.619878771625714009e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.619878771625714009e+01,1.497234847655884060e+01,1.341207994316201813e+01,1.179186792200919065e+01,1.038563581900256239e+01,9.408914169943578543e+00,8.951963199232197965e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.854920860103357327e+00,8.855961463255034971e+00,8.878074039370495996e+00,8.939144168588144979e+00,9.024248996519508736e+00,9.106927233682792888e+00,9.163156597087729338e+00,9.173781333841111163e+00,9.131602830545913818e+00,9.052794171827775571e+00,8.963819765451265908e+00,8.990001731923193518e+00,9.414215389765731246e+00,1.038563581900256239e+01,1.179186792200919065e+01,1.341207994316201813e+01,1.497234847655884060e+01,1.619878771625714009e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.619878771625714009e+01,1.497234847655884060e+01,1.341207994316201813e+01,1.179186792200919065e+01,1.038563581900256239e+01,9.413174786614053602e+00,8.971109169326529909e+00,8.898742427060810201e+00,8.927287602369077035e+00,8.951963199232197965e+00,8.966848552656054849e+00,8.971109169326529909e+00,8.966848552656054849e+00,8.951963199232197965e+00,8.927287602369077035e+00,8.898742427060810201e+00,8.971109169326529909e+00,9.413174786614053602e+00,1.036648984890823044e+01,1.164721538245616017e+01,1.295848922548277038e+01,1.398139414221658328e+01,1.443565577027033164e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.379573700822493088e+01,1.295848922548277393e+01,1.154194091847207737e+01,9.869160144037286031e+00,8.301457269286100171e+00,7.185065082768109512e+00,6.712984257064500859e+00,6.727648345599597235e+00,6.904224790975787229e+00,7.095396013220812925e+00,7.264559796656542723e+00,7.383265652546350921e+00,7.425999049383342765e+00,7.383265652546350921e+00,7.264559796656542723e+00,7.095396013220812925e+00,6.904224790975787229e+00,6.727648345599597235e+00,6.712984257064500859e+00,7.185065082768109512e+00,8.305717885956577007e+00,9.938498099098216798e+00,1.181063639412097821e+01,1.360654096384021194e+01,1.501460471355127524e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.501460471355127524e+01,1.360654096384021194e+01,1.181063639412097999e+01,9.938498099098216798e+00,8.304677282804899363e+00,7.161911903500969956e+00,6.626679742276359697e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.626679742276359697e+00,7.161911903500969956e+00,8.304677282804899363e+00,9.938498099098216798e+00,1.181063639412097821e+01,1.360654096384021194e+01,1.501460471355127524e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.501460471355127524e+01,1.360654096384021194e+01,1.181063639412097999e+01,9.938498099098216798e+00,8.304677282804899363e+00,7.161911903500969956e+00,6.626679742276359697e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.514752049723662175e+00,6.516833256027015686e+00,6.563621429005599417e+00,6.696039984353802765e+00,6.902330269324447265e+00,7.141814542971449242e+00,7.365409134807103797e+00,7.514365598780750943e+00,7.545421410348510882e+00,7.448915616162604891e+00,7.250608896874816800e+00,7.003688710124935213e+00,6.886248867419729081e+00,7.258006661728376052e+00,8.324610448553240616e+00,9.939538702249894442e+00,1.181063639412097821e+01,1.360654096384021194e+01,1.501460471355127524e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.501460471355127524e+01,1.360654096384021194e+01,1.181063639412097999e+01,9.939538702249894442e+00,8.323569845401562972e+00,7.232290461713578367e+00,6.790224844426052897e+00,6.804331189536964253e+00,6.942711321900276289e+00,7.068745359563885167e+00,7.160871300349293200e+00,7.194505336520251149e+00,7.160871300349293200e+00,7.068745359563885167e+00,6.942711321900276289e+00,6.804331189536964253e+00,6.790224844426052897e+00,7.232290461713578367e+00,8.319309228731087913e+00,9.870200747188963675e+00,1.154194091847207915e+01,1.295848922548277216e+01,1.379573700822493088e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.285260572455227468e+01,1.164721538245616195e+01,9.869160144037286031e+00,7.883813918663153508e+00,6.127144887356983816e+00,4.983465452012614705e+00,4.640035509682022941e+00,4.884306788476828309e+00,5.317334780081611534e+00,5.758493693625958976e+00,6.143129560874776018e+00,6.401877400313488842e+00,6.493471164116653149e+00,6.401877400313488842e+00,6.143129560874776018e+00,5.758493693625958976e+00,5.317334780081611534e+00,4.884306788476828309e+00,4.640035509682022941e+00,4.983465452012614705e+00,6.127144887356983816e+00,7.902706481259817117e+00,9.984076729627625824e+00,1.198134294402250077e+01,1.354623609343912172e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.354623609343912172e+01,1.198134294402250255e+01,9.984076729627625824e+00,7.900625274956463606e+00,6.082536124745522521e+00,4.816022267654653355e+00,4.233564727484574242e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.233564727484574242e+00,4.816022267654653355e+00,6.082536124745522521e+00,7.900625274956463606e+00,9.984076729627625824e+00,1.198134294402250077e+01,1.354623609343912172e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.354623609343912172e+01,1.198134294402250255e+01,9.984076729627625824e+00,7.900625274956463606e+00,6.082536124745522521e+00,4.816022267654653355e+00,4.233564727484574242e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.117376418261400772e+00,4.119457624564754283e+00,4.179837140317848920e+00,4.374019988194904229e+00,4.725206216989862540e+00,5.192314625054809341e+00,5.705795243747500578e+00,6.162991342213318013e+00,6.454221332301523617e+00,6.507141321512909471e+00,6.309776651609344533e+00,5.912613359747471264e+00,5.409407757429714358e+00,5.022323609881837569e+00,5.200674932045572518e+00,6.216345272932525923e+00,7.927382078122938047e+00,9.985117332779303467e+00,1.198134294402250077e+01,1.354623609343912172e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.354623609343912172e+01,1.198134294402250255e+01,9.985117332779303467e+00,7.927382078122938047e+00,6.198493313487539069e+00,5.111474546470030411e+00,4.803112633905837647e+00,5.031092097872854829e+00,5.400965943099258482e+00,5.744093113137772377e+00,5.992472540728861041e+00,6.082767245226679442e+00,5.992472540728861041e+00,5.744093113137772377e+00,5.400965943099258482e+00,5.031092097872854829e+00,4.803112633905837647e+00,5.111474546470030411e+00,6.198493313487539069e+00,7.908489515526274438e+00,9.870200747188963675e+00,1.164721538245616017e+01,1.285260572455227290e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.188153307287588056e+01,1.036648984890823044e+01,8.301457269286098395e+00,6.127144887356983816e+00,4.340634561603358144e+00,3.334390534971217068e+00,3.282635138100121530e+00,3.897268221379003972e+00,4.727504945828088445e+00,5.554501260261002216e+00,6.261156292671830492e+00,6.737428553535512954e+00,6.906898535439441211e+00,6.737428553535512954e+00,6.261156292671831380e+00,5.554501260261003104e+00,4.727504945828088445e+00,3.897268221379004416e+00,3.282635138100121530e+00,3.334390534971217068e+00,4.340634561603358144e+00,6.128185490508660571e+00,8.328214072452574612e+00,1.048244703765024965e+01,1.217272473502078256e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.217272473502078078e+01,1.048244703765024788e+01,8.327173469300895192e+00,6.083576727897199277e+00,4.135476987285799488e+00,2.797614704064376401e+00,2.197305204449310434e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.197305204449310434e+00,2.797614704064376401e+00,4.135476987285799488e+00,6.083576727897199277e+00,8.322912852630421909e+00,1.046330106755591771e+01,1.213316378473380475e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.213316378473380297e+01,1.046330106755591594e+01,8.322912852630420133e+00,6.083576727897199277e+00,4.135476987285799488e+00,2.797614704064376401e+00,2.197305204449310434e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.081116895226137409e+00,2.082157498377814608e+00,2.129986274508075095e+00,2.337760465159641310e+00,2.788866582865387134e+00,3.478724257251986085e+00,4.340075093890493285e+00,5.249296282012885229e+00,6.028228828763279701e+00,6.507790711363358405e+00,6.582166902300185640e+00,6.237244539734840387e+00,5.552947855882329087e+00,4.679101395262513563e+00,3.900782470275078406e+00,3.736858104566717298e+00,4.539983107064747614e+00,6.203794533309691772e+00,8.346066031897562354e+00,1.048244703765024965e+01,1.217272473502078256e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.217272473502078078e+01,1.048244703765024788e+01,8.346066031897558801e+00,6.199533916639215825e+00,4.488497111448802812e+00,3.561623631163832293e+00,3.541279662954571528e+00,4.126137387738594065e+00,4.871011232964997717e+00,5.553164704375531002e+00,6.036065609635983265e+00,6.209991477151448613e+00,6.036065609635983265e+00,5.553164704375531002e+00,4.871011232964997717e+00,4.126137387738594953e+00,3.541279662954571084e+00,3.561623631163832293e+00,4.488497111448802812e+00,6.198493313487539069e+00,8.319309228731086137e+00,1.036648984890823222e+01,1.188153307287588056e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.113783051276733538e+01,9.408914169943580319e+00,7.185065082768110400e+00,4.983465452012613817e+00,3.334390534971217512e+00,2.639845260863451948e+00,3.030969024136965562e+00,4.155199578060443599e+00,5.517296318784190134e+00,6.849783233557372064e+00,7.976700885659293583e+00,8.742356699839097800e+00,9.015868725750905810e+00,8.742356699839097800e+00,7.972440268988818524e+00,6.834897880133516068e+00,5.492620721921069205e+00,4.126654402752176765e+00,3.006293427273844632e+00,2.624959907439595064e+00,3.330129918300741121e+00,4.983465452012614705e+00,7.186105685919787156e+00,9.427806732540243928e+00,1.120820907097994379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.120820907097994379e+01,9.427806732540242152e+00,7.162952506652646711e+00,4.816022267654652467e+00,2.797614704064376845e+00,1.435076823979831495e+00,8.337267212130889948e-01,7.175384119899157476e-01,7.175384119899157476e-01,8.337267212130889948e-01,1.435076823979831273e+00,2.796574100912699201e+00,4.797129705057989746e+00,7.093614551591715944e+00,9.283154192987213449e+00,1.098900848937925012e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.098900848937925012e+01,9.283154192987211673e+00,7.093614551591715056e+00,4.797129705057988858e+00,2.796574100912699645e+00,1.435076823979831495e+00,8.337267212130889948e-01,7.175384119899157476e-01,7.175384119899157476e-01,7.175384119899157476e-01,7.175384119899157476e-01,7.175384119899157476e-01,7.175384119899157476e-01,7.406915912570548599e-01,8.998669497717334265e-01,1.343220170163364369e+00,2.147485799537377282e+00,3.283737561582307229e+00,4.655514366888432676e+00,6.062188382261339825e+00,7.242161071260589722e+00,7.953910337785102591e+00,8.047443441218023352e+00,7.506819012208870490e+00,6.452685574940834279e+00,5.104440641754336205e+00,3.828520611673740692e+00,3.204346465633107766e+00,3.654790175100917082e+00,5.126359899893886407e+00,7.233331064865256010e+00,9.432067349210718987e+00,1.120820907097994379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.120820907097994379e+01,9.432067349210717211e+00,7.233331064865255122e+00,5.111474546470029523e+00,3.561623631163832737e+00,2.949396808121554248e+00,3.360867594299352668e+00,4.441876972894745812e+00,5.700996488587582789e+00,6.832076234864017827e+00,7.619823403205791656e+00,7.901577811963979237e+00,7.619823403205792545e+00,6.832076234864019604e+00,5.700996488587583677e+00,4.441876972894745812e+00,3.360867594299352223e+00,2.949396808121554248e+00,3.561623631163832293e+00,5.111474546470030411e+00,7.232290461713578367e+00,9.413174786614057155e+00,1.113783051276733538e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.078223798285644186e+01,8.956223815902673024e+00,6.712984257064502636e+00,4.640035509682022052e+00,3.282635138100122418e+00,3.030969024136966450e+00,3.975055262078126095e+00,5.722822391776501760e+00,7.730950400727184757e+00,9.669623920773954495e+00,1.130165527225866562e+01,1.239621339164891545e+01,1.277768380697889228e+01,1.237836143220393126e+01,1.125442989331319588e+01,9.591342730260723926e+00,7.629591959926695033e+00,5.612987434721456559e+00,3.873696821277638147e+00,2.952687833623738101e+00,3.235409759154653120e+00,4.622183550237036087e+00,6.707683037242349933e+00,8.937077845808342857e+00,1.074693764923993911e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.074693764923994088e+01,8.932817229137866022e+00,6.622419125605885526e+00,4.233564727484574242e+00,2.197305204449310878e+00,8.337267212130892169e-01,2.323766184463464946e-01,1.161883092231732473e-01,1.161883092231732473e-01,2.323766184463464946e-01,8.326861180614120173e-01,2.170548401282835549e+00,4.118648141894233561e+00,6.357984266627457970e+00,8.498372481552953772e+00,1.016823519873084081e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.016823519873084258e+01,8.498372481552951996e+00,6.357984266627458858e+00,4.118648141894234449e+00,2.170548401282835549e+00,8.326861180614122393e-01,2.323766184463464946e-01,1.161883092231732473e-01,1.161883092231732473e-01,1.161883092231732473e-01,1.161883092231732473e-01,1.161883092231732473e-01,1.204489258936489865e-01,2.014522208596377373e-01,5.284421256870791561e-01,1.262474942147136847e+00,2.478480005481824566e+00,4.133734906990003566e+00,6.083557635970979760e+00,8.036557815850427389e+00,9.632397086117709506e+00,1.057106472503290462e+01,1.067971530761649746e+01,9.941007049869289958e+00,8.495793775126580627e+00,6.619756313009252935e+00,4.776543802911651149e+00,3.628873775010476699e+00,3.649461741173194884e+00,4.826747627617281822e+00,6.790224844426054673e+00,8.971109169326529909e+00,1.078649859952691692e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.078649859952691870e+01,8.971109169326529909e+00,6.790224844426054673e+00,4.803112633905836759e+00,3.541279662954572416e+00,3.360867594299352668e+00,4.313844320599479865e+00,6.009333566746376754e+00,7.893732771960314309e+00,9.561011195275018082e+00,1.070933522007032046e+01,1.111807508256732469e+01,1.070933522007032046e+01,9.561011195275018082e+00,7.893732771960313421e+00,6.009333566746376754e+00,4.313844320599479865e+00,3.360867594299352223e+00,3.541279662954572416e+00,4.803112633905837647e+00,6.790224844426054673e+00,8.971109169326529909e+00,1.078223798285644186e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.070987124059072215e+01,8.875107433349366914e+00,6.727648345599599011e+00,4.884306788476827421e+00,3.897268221379005304e+00,4.155199578060442711e+00,5.722822391776500872e+00,8.167810238619457763e+00,1.089514315821669577e+01,1.350990157669450298e+01,1.570610419595179152e+01,1.716584672392227517e+01,0.000000000000000000e+00,1.709553890094339224e+01,1.557809510149437493e+01,1.332897249302570053e+01,1.067700942269011577e+01,7.936316525756364371e+00,5.504688656249919987e+00,3.974270494391643371e+00,3.768218523769912398e+00,4.794065799749608558e+00,6.633634793675544650e+00,8.729414290644658792e+00,1.049067065899002849e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.049067065899002849e+01,8.710268320550326848e+00,6.445414094662732296e+00,4.098483855664737163e+00,2.080076292074460209e+00,7.175384119899157476e-01,1.161883092231732473e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.161883092231732473e-01,6.986458493932523606e-01,1.965159706484120861e+00,3.783248856695060169e+00,5.866700311366224163e+00,7.863966525761101778e+00,9.428859675177720945e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.428859675177720945e+00,7.863966525761100002e+00,5.866700311366225051e+00,3.783248856695060613e+00,1.965159706484120639e+00,6.986458493932522495e-01,1.161883092231732473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914597009433184616e-02,1.871800958611371524e-01,6.984109193783412106e-01,1.736281375331543808e+00,3.371127924341571269e+00,5.540684917016298172e+00,8.045754054581168546e+00,1.048697303105585021e+01,1.244061112243146816e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.277737429610303543e+01,1.099029412022099983e+01,8.638037048269254115e+00,6.246677496927851791e+00,4.584817990142858513e+00,4.174276531374687238e+00,5.033921073166323978e+00,6.803290586385288385e+00,8.898742427060810201e+00,1.070987124059072215e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.070987124059072215e+01,8.898742427060810201e+00,6.804331189536965141e+00,5.031092097872853941e+00,4.126137387738594065e+00,4.441876972894745812e+00,6.009333566746376754e+00,8.398464247381848935e+00,1.097964268042439429e+01,1.323920409742718896e+01,1.478387425424740975e+01,1.533188750973877923e+01,1.478387425424740798e+01,1.323920409742718718e+01,1.097964268042439606e+01,8.398464247381848935e+00,6.009333566746375865e+00,4.441876972894746700e+00,4.126137387738594065e+00,5.031092097872853941e+00,6.804331189536965141e+00,8.898742427060810201e+00,1.070987124059072215e+01,0.000000000000000000e+00,0.000000000000000000e+00
